rv,smi,cur_sentence,seed
13.5,O=C(Nc1cc(C2CCCCN2C(=O)CC2Cc3ccccc3C2)[nH]n1)c1nc2c(=O)[nH]c3ccccc3n2n1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)CC2Cc3ccccc3C2)[nH]n1)c1nc2c(=O)[nH]c3ccccc3n2n1[EOS],42
13.6,O=C(Nc1cc(C2CCCCN2C(=O)C2CCc3ccccc3C2)[nH]n1)c1cnc2c(F)c(F)ccc2c1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@H]2CCc3ccccc3C2)[nH]n1)c1cnc2c(F)c(F)ccc2c1[EOS],42
12.4,CCc1ccc(C(=O)Nc2nnc(-c3cc4c(ccc5ccccc54)o3)s2)cc1S(=O)(=O)N1CCOCC1,[BOS]CCc1ccc(C(=O)Nc2nnc(-c3cc4c(ccc5ccccc54)o3)s2)cc1S(=O)(=O)N1CCOCC1[EOS],42
13.2,OC(=Nc1cccc(-c2nc(-c3ccc4ccccc4c3)nn2-c2ccccc2)n1)c1cnc(N2CCCCC2)nc1,[BOS]OC(=Nc1cccc(-c2nc(-c3ccc4ccccc4c3)nn2-c2ccccc2)n1)c1cnc(N2CCCCC2)nc1[EOS],42
13.3,OC(=NCC(c1cccc2ccccc12)N1CCCN(c2nc(O)c3c(n2)CCCC3)CC1)c1ccc2ccccc2c1,[BOS]OC(=NCC(c1cccc2ccccc12)N1CCCN(c2nc(O)c3c(n2)CCCC3)CC1)c1ccc2ccccc2c1[EOS],42
12.3,Fc1ccc(N2CC[NH+](C3NC(=Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c4cccc(F)c4N3)CC2)cc1,[BOS]Fc1cccc2c1N[C@@H]([NH+]1CCN(c3ccc(F)cc3)CC1)NC2=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1[EOS],42
12.6,O=C(c1ccc(F)c(-c2cccc(C3NC(=O)N(c4cccc5ccccc45)C3=O)c2)c1)N1CCCC1,[BOS]O=C1N[C@H](c2cccc(-c3cc(C(=O)N4CCCC4)ccc3F)c2)C(=O)N1c1cccc2ccccc12[EOS],42
11.9,O=C(NC1CC1c1cccc2ccccc12)c1nn(-c2cccc(F)c2)c2ccccc12,[BOS]O=C(N[C@@H]1C[C@H]1c1cccc2ccccc12)c1nn(-c2cccc(F)c2)c2ccccc12[EOS],42
10.9,Cc1nn(-c2cccc(C(F)(F)F)c2)c(C)c1-c1c[nH]c(=Nc2cccc(C(F)(F)F)c2)[nH]1,[BOS]Cc1nn(-c2cccc(C(F)(F)F)c2)c(C)c1-c1c[nH]c(=Nc2cccc(C(F)(F)F)c2)[nH]1[EOS],42
11.9,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccc2ccccc2c1)C1C[NH2+]C(c2ccccc2)C1,[BOS]O=C(NCc1ccc2ccccc2c1)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1C[NH2+][C@@H](c2ccccc2)C1[EOS],42
12.0,O=C1C=CC=CC1=C1C(Nc2cc(C(F)(F)F)ccc2F)Nc2ccccc2N1c1ccc(C#Cc2ccccc2)cc1,[BOS]Fc1ccc(C(F)(F)F)cc1NC1Nc2ccccc2N(c2ccc(C#Cc3ccccc3)cc2)C1=C1C=CC=CC1=O[EOS],42
13.7,O=C(Nc1cc(C2CCCCN2C(=O)c2cccc3c2oc2ccccc23)[nH]n1)c1ccnc2ccccc12,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)c2cccc3c2oc2ccccc23)[nH]n1)c1ccnc2ccccc12[EOS],42
11.7,Cc1c(C(=O)N2CCC([NH+]3CCC(NC(=O)c4ccc5c(c4)COC5)CC3)CC2)oc2ccccc12,[BOS]Cc1c(C(=O)N2CCC([NH+]3CCC(NC(=O)c4ccc5c(c4)COC5)CC3)CC2)oc2ccccc12[EOS],42
13.1,O=C(c1ccc(-c2cccc3c4c([nH]c23)CCCC4)cc1)N1CCN(c2cccc3cnccc23)CC1Cc1ccccc1F,[BOS]O=C(c1ccc(-c2cccc3c4c([nH]c23)CCCC4)cc1)N1CCN(c2cccc3cnccc23)CC1Cc1ccccc1F[EOS],42
13.9,O=C(NC1C2COCC1CN(C(=O)c1ccc3ccnn3c1)C2)c1cc(-c2ccccc2)nc2ccccc12,[BOS]O=C(N[C@H]1[C@@H]2COC[C@H]1CN(C(=O)c1ccc3ccnn3c1)C2)c1cc(-c2ccccc2)nc2ccccc12[EOS],42
11.1,O=C(NC(Cc1ccccc1)c1ccccc1F)N1C2CCC1CC(O)(Cc1ccc(F)cc1F)C2,[BOS]O=C(N[C@@H](Cc1ccccc1)c1ccccc1F)N1[C@H]2CC[C@H]1CC(O)(Cc1ccc(F)cc1F)C2[EOS][EOS][EOS][EOS][EOS][EOS],42
13.3,O=C(NCc1nnc(-c2ccc(-c3ccccc3)cc2)o1)C1CCN(C(=O)c2cc(Cl)cc3c2N2CCC3CC2)CC12CC2,[BOS]O=C(NCc1nnc(-c2ccc(-c3ccccc3)cc2)o1)C1CCN(C(=O)c2cc(Cl)cc3c2N2CCC3CC2)CC11CC1[EOS],42
13.0,O=C(NC1CCc2nc(NC(=O)c3nccc4ccccc34)sc2C1)c1nc2c(=O)[nH]c3ccccc3n2n1,[BOS]O=C(N[C@@H]1CCc2nc(NC(=O)c3nccc4ccccc34)sc2C1)c1nc2c(=O)[nH]c3ccccc3n2n1[EOS],42
13.1,O=C(NCc1ccc(N2CCc3ccccc3C2)nc1)c1cc(-c2ccc(F)cc2)nc2ccccc12,[BOS]O=C(NCc1ccc(N2CCc3ccccc3C2)nc1)c1cc(-c2ccc(F)cc2)nc2ccccc12[EOS],42
11.2,Cc1nc2ccnn2c(C)c1Cc1nc(-c2cccc(-c3nc(-c4ccccc4)oc3C)c2)no1,[BOS]Cc1nc2ccnn2c(C)c1Cc1nc(-c2cccc(-c3nc(-c4ccccc4)oc3C)c2)no1[EOS],42
12.0,Cc1c(NC(=O)c2ccccc2OCN2C(=O)c3ccccc3C2=O)cccc1C(=O)Nc1ccc2ccccc2c1,[BOS]Cc1c(NC(=O)c2ccccc2OCN2C(=O)c3ccccc3C2=O)cccc1C(=O)Nc1ccc2ccccc2c1[EOS],42
12.0,O=C(CN1CCC(C(=O)N2CCN(c3cccc[nH+]3)CC2)CC1)N1CCc2ccccc2C(Cc2ccccc2)C1,[BOS]O=C(CN1CCC(C(=O)N2CCN(c3cccc[nH+]3)CC2)CC1)N1CCc2ccccc2C(Cc2ccccc2)C1[EOS][EOS][EOS][EOS][EOS][EOS],42
11.4,COC(=O)c1ccc2cc(C(=O)N3CC4COCC(C3)C4NC(=O)c3ccc([N+](=O)[O-])[nH]3)ccc2c1,[BOS]COC(=O)c1ccc2cc(C(=O)N3C[C@H]4COC[C@@H](C3)[C@H]4NC(=O)c3ccc([N+](=O)[O-])[nH]3)ccc2c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.8,O=C(NCC(=O)N1CCN(c2ccccc2)C(=O)C1)c1cc(-c2ccccc2)cc(-c2ccc3c(c2)CCC3)c1O,[BOS]O=C(NCC(=O)N1CCN(c2ccccc2)C(=O)C1)c1cc(-c2ccccc2)cc(-c2ccc3c(c2)CCC3)c1O[EOS],42
12.5,O=C(NC1CC2CCC(C1)N2C(=O)c1cccc2c1oc1ccccc12)c1[nH]nc2c1CC2c1ccccc1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)c1cccc2c1oc1ccccc12)c1[nH]nc2c1CC2c1ccccc1[EOS],42
11.7,Cc1nc2c3cccnc3nn2c(C)c1CCc1nc(-c2ccc(N3CCC(C)CC3)nc2)no1,[BOS]Cc1nc2c3cccnc3nn2c(C)c1CCc1nc(-c2ccc(N3CCC(C)CC3)nc2)no1[EOS],42
12.5,O=C(Nc1cc(C2CCCCN2C(=O)c2cccc(Cc3ccccc3)c2)[nH]n1)c1cc(=O)n2[nH]cnc2n1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)c2cccc(Cc3ccccc3)c2)[nH]n1)c1cc(=O)n2[nH]cnc2n1[EOS],42
12.7,O=C(NCC1OCC2CCN(C(=O)Cc3ccc4ccccc4c3)CC21)c1cc2ccc(Cl)cc2nn1,[BOS]O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)Cc3ccc4ccccc4c3)C[C@@H]21)c1cc2ccc(Cl)cc2nn1[EOS],42
11.8,O=C(Oc1ccc(-c2ccccn2)cc1C(F)(F)F)c1ccc2c(c1)CCCCC(=O)N2Cc1ccc2c(n1)NCCCC2,[BOS]O=C(Oc1ccc(-c2ccccn2)cc1C(F)(F)F)c1ccc2c(c1)CCCCC(=O)N2Cc1ccc2c(n1)NCCCC2[EOS],42
13.6,O=C(NC(C(=O)Nc1cc(-c2n[nH]c(=O)c3ccccc23)ccc1F)C1CCOC1)OCC1c2ccccc2-c2ccccc21,[BOS]O=C(N[C@@H](C(=O)Nc1cc(-c2n[nH]c(=O)c3ccccc23)ccc1F)[C@H]1CCOC1)OCC1c2ccccc2-c2ccccc21[EOS],42
11.7,O=C(OC1CCc2[nH]c3ccc(Cl)cc3c2C1)C1CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,[BOS]O=C(O[C@H]1CCc2[nH]c3ccc(Cl)cc3c2C1)C1CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1[EOS],42
12.9,O=C(NC1CC2CCC(C1)N2C(=O)CC1OCCc2ccccc21)c1cccc2c1oc1ccccc12,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C[C@H]1OCCc2ccccc21)c1cccc2c1oc1ccccc12[EOS],42
13.0,O=C(NC1CC2CCC(C1)N2C(=O)CC1OCCc2ccccc21)c1cccc2c1oc1ccccc12,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C[C@@H]1OCCc2ccccc21)c1cccc2c1oc1ccccc12[EOS],42
13.4,O=C(Nc1cc2n(n1)CCCC2)c1cc(-c2ccc(F)cc2)oc1-c1ccc(C2=CCC(F)(F)C(F)C2)cc1Cl,[BOS]O=C(Nc1cc2n(n1)CCCC2)c1cc(-c2ccc(F)cc2)oc1-c1ccc(C2=CCC(F)(F)C(F)C2)cc1Cl[EOS],42
12.2,Cc1cccc2[nH]c(C(=O)N3CCC(OC4CCN(C(=O)c5cc6ccccc6[nH]5)CC4)CC3)cc12,[BOS]Cc1cccc2[nH]c(C(=O)N3CCC(OC4CCN(C(=O)c5cc6ccccc6[nH]5)CC4)CC3)cc12[EOS],42
12.5,O=C(Nc1ccc(Oc2ccc(NC3=NS(=O)(=O)c4ccccc43)cc2)nc1)c1sccc1-c1ccc(F)cc1F,[BOS]O=C(Nc1ccc(Oc2ccc(NC3=NS(=O)(=O)c4ccccc43)cc2)nc1)c1sccc1-c1ccc(F)cc1F[EOS],42
12.7,N#CC1CC(=Cc2ccc3cnccc3c2)C(=O)C(=Cc2cn(Cc3ccccc3)nc2-c2ccc3ccccc3c2)C1,[BOS]N#C[C@@H]1CC(=Cc2ccc3cnccc3c2)C(=O)C(=Cc2cn(Cc3ccccc3)nc2-c2ccc3ccccc3c2)C1[EOS],42
11.8,O=C(NCC1OCC2CCN(C(=O)c3cn(-c4ccccc4)c4ncccc34)CC21)c1n[nH]c2c1CCCC2,[BOS]O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)c3cn(-c4ccccc4)c4ncccc34)C[C@@H]21)c1n[nH]c2c1CCCC2[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.6,[NH3+]C(C(=O)Nc1cc(C2CCCCN2C(=O)Cc2ccc3ccccc3c2)[nH]n1)c1cccc(Cl)c1,[BOS][NH3+][C@@H](C(=O)Nc1cc([C@@H]2CCCCN2C(=O)Cc2ccc3ccccc3c2)[nH]n1)c1cccc(Cl)c1[EOS][EOS][EOS][EOS][EOS],42
11.3,COc1cc(F)ccc1C(=O)Nc1ccc(C2(NC(=O)c3ccn(-c4ccccc4)n3)CCC2)cc1,[BOS]COc1cc(F)ccc1C(=O)Nc1ccc(C2(NC(=O)c3ccn(-c4ccccc4)n3)CCC2)cc1[EOS],42
11.4,O=C1CCC(C(=O)N2CCC(OC3CCN(C(=O)c4ccc5c(c4)CCCC5=O)CC3)CC2)CCN1,[BOS]O=C1CC[C@H](C(=O)N2CCC(OC3CCN(C(=O)c4ccc5c(c4)CCCC5=O)CC3)CC2)CCN1[EOS],42
12.7,Cc1ccc(COc2ccc(Br)cc2C=Nn2c(-c3cc4cc5c(cc4o3)oc3ccccc35)nc3ccccc3c2=O)cc1C,[BOS]Cc1ccc(COc2ccc(Br)cc2/C=N\n2c(-c3cc4cc5c(cc4o3)oc3ccccc35)nc3ccccc3c2=O)cc1C[EOS][EOS][EOS][EOS],42
11.4,CC1CCC[NH+](Cc2ccc(CNC(=O)CN3C(=O)NC(C)(c4ccc5ccccc5c4)C3=O)cc2)C1,[BOS]C[C@@H]1CCC[NH+](Cc2ccc(CNC(=O)CN3C(=O)N[C@@](C)(c4ccc5ccccc5c4)C3=O)cc2)C1[EOS],42
11.1,Cc1nc(-c2cccc(C(=O)N3CC=C(c4ccc5c(c4)CCC5)CC3)c2)oc1C,[BOS]Cc1nc(-c2cccc(C(=O)N3CC=C(c4ccc5c(c4)CCC5)CC3)c2)oc1C[EOS],42
11.6,Cc1cc(C)n(-c2cc(-c3nnc(-c4ccc5c(c4)nc(C)n5Cc4ccccc4)o3)ccn2)n1,[BOS]Cc1cc(C)n(-c2cc(-c3nnc(-c4ccc5c(c4)nc(C)n5Cc4ccccc4)o3)ccn2)n1[EOS],42
12.6,O=C1C(=O)N(c2cccc3ccccc23)C(c2cnc3ccccc3n2)C1=C(O)c1ccc2ccccc2c1,[BOS]O=C1C(=O)N(c2cccc3ccccc23)C(c2cnc3ccccc3n2)C1=C(O)c1ccc2ccccc2c1[EOS],42
13.0,O=C1CC2(CCc3ccccc32)C(=O)N1c1cccc2ccc(-c3cccc(Cc4ncn(Cc5ccc(Cl)cc5)n4)c3)nc12,[BOS]O=C1C[C@]2(CCc3ccccc32)C(=O)N1c1cccc2ccc(-c3cccc(Cc4ncn(Cc5ccc(Cl)cc5)n4)c3)nc12[EOS],42
10.9,Cc1ncccc1CCC(=O)NC1(c2ccc(NC(=O)c3ccc4cn[nH]c4c3)cc2)CCC1,[BOS]Cc1ncccc1CCC(=O)NC1(c2ccc(NC(=O)c3ccc4cn[nH]c4c3)cc2)CCC1[EOS],42
12.5,Cn1c(C(=O)Nc2cc(C3CCCCN3C(=O)CC3OCCc4ccccc43)[nH]n2)cc2cnc3[nH]ccc3c21,[BOS]Cn1c(C(=O)Nc2cc([C@H]3CCCCN3C(=O)C[C@H]3OCCc4ccccc43)[nH]n2)cc2cnc3[nH]ccc3c21[EOS],42
13.4,O=C(Nc1cccc(-c2ccc(F)c(F)c2)c1)N1CC[NH+](CC(=O)N2c3ccccc3CCc3ccccc32)CC1,[BOS]O=C(Nc1cccc(-c2ccc(F)c(F)c2)c1)N1CC[NH+](CC(=O)N2c3ccccc3CCc3ccccc32)CC1[EOS],42
11.5,O=C1CN(C(=O)c2ccc(NC(=O)c3cc(Cl)c4c(c3)OCCCO4)cc2)c2ccccc2N1,[BOS]O=C1CN(C(=O)c2ccc(NC(=O)c3cc(Cl)c4c(c3)OCCCO4)cc2)c2ccccc2N1[EOS],42
13.1,O=C(Nc1cc(C2CCCCN2C(=O)C2CCc3ccccc3C2)[nH]n1)c1ncn(-c2cccc(F)c2)n1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@H]2CCc3ccccc3C2)[nH]n1)c1ncn(-c2cccc(F)c2)n1[EOS],42
12.2,O=C(Cc1csc(-c2ccc(C(F)(F)F)cc2)n1)N1CCC(Oc2ccc3cnccc3c2)C2C(CC3CC32)OSC1,[BOS]O=C(Cc1csc(-c2ccc(C(F)(F)F)cc2)n1)N1CCC(Oc2ccc3cnccc3c2)C2C3CC3CC2OSC1[EOS],42
11.5,O=C(CC1OCCc2ccccc21)N1CCC(C2CCCCN2C(=O)c2onc3ccccc23)CC1,[BOS]O=C(C[C@H]1OCCc2ccccc21)N1CCC([C@@H]2CCCCN2C(=O)c2onc3ccccc23)CC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
14.1,O=C(NCCC(=O)N1Cc2ccccc2C#Cc2ccccc21)c1cc(-c2cnc(N3CCCCC3)nc2)cn1C1CCCC1,[BOS]O=C(NCCC(=O)N1Cc2ccccc2C#Cc2ccccc21)c1cc(-c2cnc(N3CCCCC3)nc2)cn1C1CCCC1[EOS],42
12.5,O=C(NCC12CCCOC1CCN(C(=O)C1CCc3ccccc3C1)C2)c1nc2c(=O)[nH]c3ccccc3n2n1,[BOS]O=C(NC[C@@]12CCCO[C@@H]1CCN(C(=O)[C@@H]1CCc3ccccc3C1)C2)c1nc2c(=O)[nH]c3ccccc3n2n1[EOS],42
11.0,O=C(c1c[nH+]c2cc(C(F)(F)F)ccn12)N1CCCCC1c1cc(NC(=O)C23CCC(CC2)CC3)n[nH]1,[BOS]O=C(c1c[nH+]c2cc(C(F)(F)F)ccn12)N1CCCC[C@@H]1c1cc(NC(=O)C23CCC(CC2)CC3)n[nH]1[EOS][EOS][EOS][EOS][EOS][EOS],42
11.6,Cn1nc(C(=O)Nc2ccc(C3(NC(=O)c4ccc5c(c4)CCCC5=O)CCC3)cc2)c2c1CCC2,[BOS]Cn1nc(C(=O)Nc2ccc(C3(NC(=O)c4ccc5c(c4)CCCC5=O)CCC3)cc2)c2c1CCC2[EOS],42
12.7,Cn1c(=O)c(C(=O)NC2CCc3nc(NC(=O)c4n[nH]c5cccc(F)c45)sc3C2)nc2ccccc21,[BOS]Cn1c(=O)c(C(=O)N[C@H]2CCc3nc(NC(=O)c4n[nH]c5cccc(F)c45)sc3C2)nc2ccccc21[EOS],42
12.3,O=C(CC[NH+]1CCN(c2nc3ccccc3[nH]2)CC1)NCC1CCCCCC23CCC(CCCC1)(CCO2)C3,[BOS]O=C(CC[NH+]1CCN(c2nc3ccccc3[nH]2)CC1)NCC1CCCCC23CCC(CCCCC1)(C2)OCC3[EOS],42
11.4,O=C(C1CC2CC1c1ccccc12)N1CCCC(c2nc(-c3cccc(F)c3)no2)C1,[BOS]O=C([C@@H]1C[C@H]2C[C@H]1c1ccccc12)N1CCC[C@@H](c2nc(-c3cccc(F)c3)no2)C1[EOS],42
13.1,Cc1ccn2ncc(C(=O)NC3C4COCC3CN(C(=O)C3CC(c5cccc6ccccc56)=NO3)C4)c2n1,[BOS]Cc1ccn2ncc(C(=O)N[C@H]3[C@@H]4COC[C@H]3CN(C(=O)[C@H]3CC(c5cccc6ccccc56)=NO3)C4)c2n1[EOS],42
12.2,O=C(C1CC(=O)N(c2cccc3ccccc23)C1)N1CCCC(c2nc(-c3cccc(F)c3)no2)C1,[BOS]O=C([C@H]1CC(=O)N(c2cccc3ccccc23)C1)N1CCC[C@H](c2nc(-c3cccc(F)c3)no2)C1[EOS],42
11.7,O=C(CCc1c[nH]c2ccc(F)cc12)N1CCC2(C1)CN(C(=O)c1cnc3c(c1)CC[NH2+]CC3)CCO2,[BOS]O=C(CCc1c[nH]c2ccc(F)cc12)N1CC[C@@]2(C1)CN(C(=O)c1cnc3c(c1)CC[NH2+]CC3)CCO2[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.3,O=C(c1ccnn1-c1ccc2ccc(-c3ccccc3)cn12)N1CC2(CCN(c3ncccn3)C2)C1,[BOS]O=C(c1ccnn1-c1ccc2ccc(-c3ccccc3)cn12)N1CC2(C1)CN(c1ncccn1)CC2[EOS],42
11.9,Cc1cccn2ncc(C(=O)Nc3cc(C4CCCCN4C(=O)Cc4ccc5ncccc5c4)[nH]n3)c12,[BOS]Cc1cccn2ncc(C(=O)Nc3cc([C@@H]4CCCCN4C(=O)Cc4ccc5ncccc5c4)[nH]n3)c12[EOS],42
11.8,O=C(NCC1CCN(C(=O)C=Cc2cc3ccccc3o2)C1c1cccnc1)C1Cc2ccccc2C1,[BOS]O=C(NC[C@H]1CCN(C(=O)C=Cc2cc3ccccc3o2)[C@H]1c1cccnc1)C1Cc2ccccc2C1[EOS],42
11.5,O=C(NC1C2COCC1CN(C(=O)CC1OCCc3ccccc31)C2)c1cccc2c1cnn2-c1ccccc1,[BOS]O=C(N[C@H]1[C@@H]2COC[C@H]1CN(C(=O)C[C@H]1OCCc3ccccc31)C2)c1cccc2c1cnn2-c1ccccc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.9,O=C(Nc1cc(C2CCCCN2C(=O)c2ccc3c(c2)CCCO3)[nH]n1)C1CCc2[nH]c(=O)[nH]c(=O)c2C1,[BOS]O=C(Nc1cc([C@H]2CCCCN2C(=O)c2ccc3c(c2)CCCO3)[nH]n1)[C@@H]1CCc2[nH]c(=O)[nH]c(=O)c2C1[EOS],42
12.2,Fc1ccc2c(C(c3ccc(F)c(F)c3)c3nc(-c4ccc(-n5cnc6ccccc65)nc4)no3)c[nH]c2c1,[BOS]Fc1ccc(C(c2nc(-c3ccc(-n4cnc5ccccc54)nc3)no2)c2c[nH]c3cc(F)ccc23)cc1F[EOS],42
11.4,O=C(CCCn1c(=O)[nH]c2ccccc21)NC1CCc2nc(NC(=O)c3n[nH]c4ccccc34)sc2C1,[BOS]O=C(CCCn1c(=O)[nH]c2ccccc21)N[C@@H]1CCc2nc(NC(=O)c3n[nH]c4ccccc34)sc2C1[EOS],42
12.4,Cc1cccn2c(NC(=O)c3cc(F)cc4c(=O)c5ccccc5[nH]c34)c(-c3ccc(C(F)(F)F)cc3)nc12,[BOS]Cc1cccn2c(NC(=O)c3cc(F)cc4c(=O)c5ccccc5[nH]c34)c(-c3ccc(C(F)(F)F)cc3)nc12[EOS],42
11.3,O=C(CC1OCCc2ccccc21)N1CCCCC1c1cc(NC(=O)C23CC(c4ccccc4)(C2)C3)n[nH]1,[BOS]O=C(C[C@@H]1OCCc2ccccc21)N1CCCC[C@@H]1c1cc(NC(=O)C23CC(c4ccccc4)(C2)C3)n[nH]1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.1,O=C(NC1CCN(C2CCOCC2)C1=O)c1cc(-c2ccc(C(F)(F)F)cc2)nc2ccccc12,[BOS]O=C(N[C@@H]1CCN(C2CCOCC2)C1=O)c1cc(-c2ccc(C(F)(F)F)cc2)nc2ccccc12[EOS],42
11.0,O=C1CCCc2cc(S(=O)(=O)Nc3ccc4nc(-c5ccc(F)cc5)oc4c3)c(F)cc2N1,[BOS]O=C1CCCc2cc(S(=O)(=O)Nc3ccc4nc(-c5ccc(F)cc5)oc4c3)c(F)cc2N1[EOS],42
11.8,Cc1c(F)ccc(C(=O)NC2CCc3nc(NC(=O)c4cccc5c4CCCC5)sc3C2)c1N,[BOS]Cc1c(F)ccc(C(=O)N[C@H]2CCc3nc(NC(=O)c4cccc5c4CCCC5)sc3C2)c1N[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
13.2,O=C1CC(c2cccc(OCC(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)c2)Oc2c1ccc1c2CCCC1,[BOS]O=C(COc1cccc([C@@H]2CC(=O)c3ccc4c(c3O2)CCCC4)c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1[EOS],42
11.8,Cc1cc(F)c(C(=O)Nc2cc(C3CCCCN3C(=O)C3=C4c5ccccc5C(=O)N4CC3)[nH]n2)cc1F,[BOS]Cc1cc(F)c(C(=O)Nc2cc([C@H]3CCCCN3C(=O)C3=C4c5ccccc5C(=O)N4CC3)[nH]n2)cc1F[EOS][EOS][EOS][EOS][EOS],42
11.2,O=C(NCC1CCN(C(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)C1c1cccnc1)c1cccnn1,[BOS]O=C(NC[C@H]1CCN(C(=O)c2n[nH]c3cc(-c4ccccc4)ccc23)[C@H]1c1cccnc1)c1cccnn1[EOS][EOS],42
12.4,O=C(Nc1cccc(S(=O)(=O)N=C2CCCN2C(=O)c2ccc3ccccc3c2)c1)c1cc(I)cc2cc[nH]c12,[BOS]O=C(Nc1cccc(S(=O)(=O)/N=C2\CCCN2C(=O)c2ccc3ccccc3c2)c1)c1cc(I)cc2cc[nH]c12[EOS],42
11.8,Cc1ccc(COc2cccc(NC(=O)C3CCN(C(=O)c4cccc5ccccc45)CC3)c2)cc1,[BOS]Cc1ccc(COc2cccc(NC(=O)C3CCN(C(=O)c4cccc5ccccc45)CC3)c2)cc1[EOS],42
13.0,Cc1ccc2nc(NCc3ccnc(N4CCN(c5ccc(F)cc5)CC4)c3)c(-c3ccccc3)c(C)c2c1,[BOS]Cc1ccc2nc(NCc3ccnc(N4CCN(c5ccc(F)cc5)CC4)c3)c(-c3ccccc3)c(C)c2c1[EOS],42
12.2,O=C(Nc1ccc(CNC(=O)c2cc(-c3ccc(Br)cc3)nc3ccccc23)cc1)c1sccc1-c1ccccc1,[BOS]O=C(Nc1ccc(CNC(=O)c2cc(-c3ccc(Br)cc3)nc3ccccc23)cc1)c1sccc1-c1ccccc1[EOS][EOS][EOS][EOS],42
12.7,O=C(Nc1cc(C2CCCCN2C(=O)c2cc3ccccn3n2)[nH]n1)c1nc2c(=O)[nH]c3ccccc3n2n1,[BOS]O=C(Nc1cc([C@H]2CCCCN2C(=O)c2cc3ccccn3n2)[nH]n1)c1nc2c(=O)[nH]c3ccccc3n2n1[EOS],42
12.4,O=C(COc1cccc2ccccc12)N1CCOC2(CCN(C(=O)C3CC3c3ccc(F)c(F)c3)C2)C1,[BOS]O=C(COc1cccc2ccccc12)N1CCO[C@]2(CCN(C(=O)[C@@H]3C[C@H]3c3ccc(F)c(F)c3)C2)C1[EOS],42
13.1,FC(F)(F)c1ccc(-c2nccc(=NC3CCN(CCOC4c5ccccc5CCc5ccccc54)CC3)[nH]2)nn1,[BOS]FC(F)(F)c1ccc(-c2nccc(=NC3CCN(CCOC4c5ccccc5CCc5ccccc54)CC3)[nH]2)nn1[EOS],42
12.3,NC(=[NH+]Oc1c(F)ccc2cc(NCC(O)COc3cccc4[nH]c5ccccc5c34)cnc12)C(c1ccccc1)c1ccccc1,[BOS]Fc1ccc2cc(NC[C@H](O)COc3cccc4[nH]c5ccccc5c34)cnc2c1/O[NH+]=C(/N)C(c1ccccc1)c1ccccc1[EOS],42
12.8,[O-][S+](O)c1ccc(-c2cccc(-c3c(Cc4nnc(-c5ccccc5Cl)n4N=Cc4ccc(Cl)cc4)nc4ccc(-c5ccccc5)cn34)c2)cc1,[BOS]Clc1ccccc1-c1nnc(Cc2nc3ccc(-c4ccccc4)cn3c2-c2cccc(-c3ccc([S+]([O-])O)cc3)c2)n1N=Cc1ccc(Cl)cc1[EOS],42
12.1,O=C(Cc1ccc2ccccc2c1)N1CCC2(C1)CN(C(=O)CC1OCCc3ccccc31)CCO2,[BOS]O=C(C[C@H]1OCCc2ccccc21)N1CCO[C@]2(CCN(C(=O)Cc3ccc4ccccc4c3)C2)C1[EOS],42
11.8,O=C(NCc1cccnc1N1CCc2ccccc21)NC1CCc2nc(-c3ccccc3)ncc2C1,[BOS]O=C(NCc1cccnc1N1CCc2ccccc21)N[C@@H]1CCc2nc(-c3ccccc3)ncc2C1[EOS],42
12.3,Cc1cccc2c(-c3noc(-c4ccn5cc(-c6cccc(OC(F)(F)F)c6)nc5c4)n3)c3ccccc3cc12,[BOS]Cc1cccc2c(-c3noc(-c4ccn5cc(-c6cccc(OC(F)(F)F)c6)nc5c4)n3)c3ccccc3cc12[EOS],42
