rv,smi,cur_sentence,seed
11.1,O=C(NC1CCOC2(CCC2)C1)c1nc(-c2ccc(F)cc2)n(-c2ccc(F)cc2)n1,[BOS]O=C(NC1CCOC2(CCC2)C1)c1nc(-c2ccc(F)cc2)n(-c2ccc(F)cc2)n1[EOS],42
11.4,O=C(CN1C(=O)CC2(CC(=O)c3ccc4c(c3O2)CCCC4)C1=O)N=c1ccccn1Cc1ccccc1F,[BOS]O=C(CN1C(=O)C[C@]2(CC(=O)c3ccc4c(c3O2)CCCC4)C1=O)/N=c1/ccccn1Cc1ccccc1F[EOS][EOS][EOS],42
10.9,Cc1cc(F)c(S(=O)(=O)NC(=O)c2nn(C(C)C)c(=O)c3ccccc23)c(F)c1F,[BOS]Cc1cc(F)c(S(=O)(=O)NC(=O)c2nn(C(C)C)c(=O)c3ccccc23)c(F)c1F[EOS][EOS][EOS][EOS][EOS],42
11.1,Cc1ccc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CC2(C)C,[BOS]Cc1ccc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CC2(C)C[EOS],42
10.8,O=C(NCc1ccccc1OC1CCC1)c1c(F)ccc2c(C3CCC(F)(F)CC3)cc(=O)[nH]c12,[BOS]O=C(NCc1ccccc1OC1CCC1)c1c(F)ccc2c(C3CCC(F)(F)CC3)cc(=O)[nH]c12[EOS],42
10.3,Nc1ncn(C(=O)CCc2cccc3ccccc23)c(=[NH+]CC2CC[NH2+]CC2O)c1-c1ccc(O)c(Cl)c1,[BOS]Nc1ncn(C(=O)CCc2cccc3ccccc23)/c(=[NH+]/C[C@@H]2CC[NH2+]C[C@H]2O)c1-c1ccc(O)c(Cl)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.4,Cc1ccc(Oc2ccccc2NC(=O)NC2CC3(CC3)c3ccccc32)cc1,[BOS]Cc1ccc(Oc2ccccc2NC(=O)N[C@@H]2CC3(CC3)c3ccccc32)cc1[EOS],42
11.4,O=C(Nc1cccc(C2CC3(C[NH2+]C3)C(=O)N2)c1)C1(Cc2cccc(F)c2)CCCCC1,[BOS]O=C1N[C@@H](c2cccc(NC(=O)C3(Cc4cccc(F)c4)CCCCC3)c2)CC12C[NH2+]C2[EOS],42
12.6,O=C(NC1CCCC1)c1cccc(C(=O)N2CC=C(c3cccc4ccccc34)CC2c2ccc3ccccc3c2)c1,[BOS]O=C(NC1CCCC1)c1cccc(C(=O)N2CC=C(c3cccc4ccccc34)CC2c2ccc3ccccc3c2)c1[EOS],42
11.2,O=C(Nc1cc(C2CCCCN2C(=O)C2Cc3ccccc3C2)[nH]n1)c1ccnc2ccccc12,[BOS]O=C(Nc1cc([C@H]2CCCCN2C(=O)[C@@H]2Cc3ccccc3C2)[nH]n1)c1ccnc2ccccc12[EOS],42
11.8,O=C(Oc1ccc2oc3ccccc3c2c1)c1ccccc1C(=O)c1ccc2c(c1)CC1CCN(C(=O)O)C(OCCCC=CO2)O1,[BOS]O=C(Oc1ccc2oc3ccccc3c2c1)c1ccccc1C(=O)c1ccc2c(c1)CC1CCN(C(=O)O)C(O1)OCCCC=CO2[EOS],42
11.7,O=C(Nc1n[nH]c(-c2ccccn2)n1)c1ccccc1C1=Nc2c(-c3cccnc3)cnn2C2CCCCC12,[BOS]O=C(Nc1n[nH]c(-c2ccccn2)n1)c1ccccc1-c1nc2c(-c3cccnc3)cnn2[C@H]2CCCC[C@@H]12[EOS],42
10.4,O=C1CCCCN1Cc1cccc(-c2noc(C(F)(F)c3ccccc3Br)n2)c1,[BOS]O=C1CCCCN1Cc1cccc(-c2noc(C(F)(F)c3ccccc3Br)n2)c1[EOS],42
11.1,O=C(NC1CCc2c(F)ccc(F)c21)NC1C2CCC1Cc1ccccc1C2,[BOS]O=C(NC1[C@H]2CC[C@H]1Cc1ccccc1C2)N[C@@H]1CCc2c(F)ccc(F)c21[EOS],42
10.7,O=C(NC1CC2CCC(C1)N2C(=O)C=Cc1c[nH]c2ccccc12)c1nc2cc([N+](=O)[O-])ccc2[nH]1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C=Cc1c[nH]c2ccccc12)c1nc2cc([N+](=O)[O-])ccc2[nH]1[EOS],42
14.5,c1ccc(-c2ccccc2Cc2ccccc2-c2cc(-c3ccc4ccccc4c3)nc(-c3cc4ccccc4c4ncccc34)n2)cc1,[BOS]c1ccc(-c2ccccc2Cc2ccccc2-c2cc(-c3ccc4ccccc4c3)nc(-c3cc4ccccc4c4ncccc34)n2)cc1[EOS],42
9.9,CC([NH2+]C(CN1CCCC1=O)c1ccccc1)c1nc2scc(-c3ccco3)c2c(=O)[nH]1,[BOS]C[C@@H]([NH2+][C@@H](CN1CCCC1=O)c1ccccc1)c1nc2scc(-c3ccco3)c2c(=O)[nH]1[EOS][EOS],42
11.0,O=C(Nc1ccccc1-c1noc(-c2ccc(F)c(F)c2)n1)N1CCOCC1c1ccccc1,[BOS]O=C(Nc1ccccc1-c1noc(-c2ccc(F)c(F)c2)n1)N1CCOC[C@H]1c1ccccc1[EOS],42
13.0,O=C(NCCC1(O)c2ccccc2C=CCc2ccccc21)C1OC2(CC[NH2+]CC2)c2ccccc21,[BOS]O=C(NCC[C@]1(O)c2ccccc2C=CCc2ccccc21)[C@H]1OC2(CC[NH2+]CC2)c2ccccc21[EOS],42
13.6,c1ccc(-c2ccc(-c3cc(-c4cccc5ccncc45)c4ccoc4c3)c3ccccc23)nc1,[BOS]c1ccc(-c2ccc(-c3cc(-c4cccc5ccncc45)c4ccoc4c3)c3ccccc23)nc1[EOS],42
11.1,CC(=O)N1c2ccccc2CC1c1nc(-c2ccccc2Cn2ccnc2N)no1,[BOS]CC(=O)N1c2ccccc2C[C@H]1c1nc(-c2ccccc2Cn2ccnc2N)no1[EOS],42
11.6,CC1Oc2ccccc2C1[NH2+]Cc1cc(-c2ccccc2)nc(N2CCOCC2)c1-c1ccc2n1CCNC2=O,[BOS]C[C@@H]1Oc2ccccc2[C@H]1[NH2+]Cc1cc(-c2ccccc2)nc(N2CCOCC2)c1-c1ccc2n1CCNC2=O[EOS],42
10.4,CC(c1ccc(C(=O)NS(=O)(=O)c2ccccc2-n2ccccc2=O)cc1)C(F)(F)F,[BOS]C[C@@H](c1ccc(C(=O)NS(=O)(=O)c2ccccc2n2ccccc2=O)cc1)C(F)(F)F[EOS],42
10.7,CC1CC(c2ccccc2F)N(C(=O)Nc2cccc(S(=O)(=O)N=C3CCCCCN3[N+](=O)[O-])c2)C1,[BOS]C[C@@H]1C[C@@H](c2ccccc2F)N(C(=O)Nc2cccc(S(=O)(=O)/N=C3\CCCCCN3[N+](=O)[O-])c2)C1[EOS][EOS][EOS][EOS][EOS][EOS],42
12.2,Cc1ccc(-c2cccc(-c3cccc(-c4n[nH]c(-c5ccccc5)n4)c3)c2C)cc1-c1ncnc2ccccc12,[BOS]Cc1ccc(-c2cccc(-c3cccc(-c4n[nH]c(-c5ccccc5)n4)c3)c2C)cc1-c1ncnc2ccccc12[EOS],42
11.5,OC(=NCC1CCCc2ccccc21)c1cnc(-c2ccccc2)nc1OCc1ccc(C(F)(F)F)nc1,[BOS]OC(=NCC1CCCc2ccccc21)c1cnc(-c2ccccc2)nc1OCc1ccc(C(F)(F)F)nc1[EOS],42
10.6,Fc1cc(F)c(F)c(C2CC2c2nc(-c3cnc(OC(F)(F)F)c(F)c3)no2)c1,[BOS]Fc1cc(F)cc([C@@H]2C[C@H]2c2nc(-c3cnc(OC(F)(F)F)c(F)c3)no2)c1F[EOS],42
11.2,O=C(NCCc1ccc(F)cc1F)c1cc(F)ccc1-c1cccnc1-c1ccccc1S(=O)(=O)N1CCC(C(=O)N2CCCC2)CC1,[BOS]O=C(NCCc1ccc(F)cc1F)c1cc(F)ccc1-c1cccnc1-c1ccccc1S(=O)(=O)N1CCC(C(=O)N2CCCC2)CC1[EOS],42
10.9,CC(C)Oc1ccccc1-c1noc(C2(c3ccccc3Br)CC[NH2+]CC2)n1,[BOS]CC(C)Oc1ccccc1-c1noc(C2(c3ccccc3Br)CC[NH2+]CC2)n1[EOS],42
11.8,O=C1COc2ccc(C(=O)N3CCCCC3C3CCN(C(=O)c4cccc5ccccc45)CC3)cc2N1,[BOS]O=C1COc2ccc(C(=O)N3CCCC[C@H]3C3CCN(C(=O)c4cccc5ccccc45)CC3)cc2N1[EOS],42
10.5,Cn1cc(-c2cccc(C(=O)NC3C4CCc5ccccc5C43)c2)cn1,[BOS]Cn1cc(-c2cccc(C(=O)N[C@@H]3[C@H]4CCc5ccccc5[C@@H]43)c2)cn1[EOS],42
11.6,O=c1c2ccccc2nc(-c2cccc(Br)c2)n1N=Cc1cn(Cc2cccc3ccccc23)c2ccccc12,[BOS]O=c1c2ccccc2nc(-c2cccc(Br)c2)n1N=Cc1cn(Cc2cccc3ccccc23)c2ccccc12[EOS],42
11.1,CC(C)c1noc2nc(-c3ccc(F)cc3)cc(-c3nc(CCc4ccc5ccccc5c4)no3)c12,[BOS]CC(C)c1noc2nc(-c3ccc(F)cc3)cc(-c3nc(CCc4ccc5ccccc5c4)no3)c12[EOS],42
11.0,Cc1ccc(-c2cc(C(=O)NC3CC3c3ccc4ccccc4c3)c3c(C)noc3n2)cc1,[BOS]Cc1ccc(-c2cc(C(=O)N[C@@H]3C[C@H]3c3ccc4ccccc4c3)c3c(C)noc3n2)cc1[EOS],42
10.3,Cc1ccc(C(=O)NC(CC(=O)Nc2ncn(Cc3ccccc3)n2)c2ccccc2)cc1,[BOS]Cc1ccc(C(=O)N[C@H](CC(=O)Nc2ncn(Cc3ccccc3)n2)c2ccccc2)cc1[EOS],42
11.9,c1ccc(-c2nc(-c3cccc(-c4cccs4)n3)c(-c3cccc4ccccc34)c(-c3ccnc4ccccc34)n2)cc1,[BOS]c1csc(-c2cccc(-c3nc(-c4ccccc4)nc(-c4ccnc5ccccc45)c3-c3cccc4ccccc34)n2)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.4,Cc1ccc(NC(=O)C(C[NH2+]C2CC3(CC[NH2+]C3)Oc3ccccc32)c2cccc(F)c2)cc1CN1CCCCCCCC1=O,[BOS]Cc1ccc(NC(=O)[C@H](C[NH2+][C@H]2C[C@]3(CC[NH2+]C3)Oc3ccccc32)c2cccc(F)c2)cc1CN1CCCCCCCC1=O[EOS][EOS],42
10.6,O=C(Nc1cnc2[nH]ccc2c1)NC(c1c[nH]c2cccc(F)c12)C(F)(F)F,[BOS]O=C(Nc1cnc2[nH]ccc2c1)N[C@@H](c1c[nH]c2cccc(F)c12)C(F)(F)F[EOS],42
11.3,Cc1nnnn1C(=Cc1cccc(F)c1)C(=O)[NH+]=c1ccccn1Cc1ccccc1F,[BOS]Cc1nnnn1C(=Cc1cccc(F)c1)C(=O)/[NH+]=c1/ccccn1Cc1ccccc1F[EOS],42
9.6,CCOC(Cn1c(Cc2cccc(F)c2)nnc1C1CC[NH2+]CC1)c1ccccc1,[BOS]CCO[C@H](Cn1c(Cc2cccc(F)c2)nnc1C1CC[NH2+]CC1)c1ccccc1[EOS][EOS][EOS],42
11.6,O=C(Cn1nc(-c2ccccc2)cc(C(F)(F)F)c1=O)N(Cc1ccc(F)cc1)C1CCCCC1,[BOS]O=C(Cn1nc(-c2ccccc2)cc(C(F)(F)F)c1=O)N(Cc1ccc(F)cc1)C1CCCCC1[EOS],42
11.9,O=C(CC(Nc1ncc(-c2ccc(F)c(F)c2)c2ncccc12)C(=O)Nc1ccc2ccccc2c1)c1ccccc1,[BOS]O=C(C[C@@H](Nc1ncc(-c2ccc(F)c(F)c2)c2ncccc12)C(=O)Nc1ccc2ccccc2c1)c1ccccc1[EOS],42
11.6,Cc1ccccc1-n1nc(-c2ccc(C(F)(F)F)cc2)cc1C[NH+]1CCN(C(=O)c2ccc3ccccc3c2C)CC1,[BOS]Cc1ccccc1-n1nc(-c2ccc(C(F)(F)F)cc2)cc1C[NH+]1CCN(C(=O)c2ccc3ccccc3c2C)CC1[EOS],42
11.9,Cc1cccc(C2(C(=O)NC3CC(C)(C)c4ccccc43)CCCCC2)c1CCCC(=O)OC1CCOc2c1sc1ccccc21,[BOS]Cc1cccc(C2(C(=O)N[C@@H]3CC(C)(C)c4ccccc43)CCCCC2)c1CCCC(=O)OC1CCOc2c1sc1ccccc21[EOS][EOS][EOS][EOS][EOS],42
12.6,C1=NC2(CCc3ccccc32)[NH2+]C(c2ccc3c(c2)CCCC3)N=C1c1cccc2ccccc12,[BOS]C1=N[C@]2(CCc3ccccc32)[NH2+][C@H](c2ccc3c(c2)CCCC3)N=C1c1cccc2ccccc12[EOS],42
10.5,CNC(=O)c1cccc(NC(=O)c2ccccc2C(=O)c2cc(C)c(C)cc2C)c1C,[BOS]CNC(=O)c1cccc(NC(=O)c2ccccc2C(=O)c2cc(C)c(C)cc2C)c1C[EOS],42
11.1,O=C(NC1CCC(C(F)F)CC1)NC(c1ccc(F)cc1F)c1ccccc1I,[BOS]O=C(NC1CCC(C(F)F)CC1)N[C@@H](c1ccc(F)cc1F)c1ccccc1I[EOS],42
12.0,O=C(Nc1ccnc2c1CCC2)C1=Cc2ccc(C(F)(F)F)cc2NC(=O)C1Cc1ccc(-c2cccc(F)c2)cc1,[BOS]O=C(Nc1ccnc2c1CCC2)C1=Cc2ccc(C(F)(F)F)cc2NC(=O)[C@H]1Cc1ccc(-c2cccc(F)c2)cc1[EOS],42
11.1,Cc1ccc(-c2nc(NC(=O)C3CC[NH+](C4CC4)CC3)nnc2-c2ccc([N+](=O)[O-])cc2)cc1,[BOS]Cc1ccc(-c2nc(NC(=O)C3CC[NH+](C4CC4)CC3)nnc2-c2ccc([N+](=O)[O-])cc2)cc1[EOS],42
11.6,O=C(NCC1(Cc2ccc(F)cc2)CCCC1O)c1cc(C2CCCCC2)nc2ccccc12,[BOS]O=C(NC[C@@]1(Cc2ccc(F)cc2)CCC[C@@H]1O)c1cc(C2CCCCC2)nc2ccccc12[EOS],42
10.6,Clc1ccc2[nH]c(C[NH2+]C3(Cc4ccc(Br)cc4)CCCCC3)nc2c1,[BOS]Clc1ccc2[nH]c(C[NH2+]C3(Cc4ccc(Br)cc4)CCCCC3)nc2c1[EOS],42
11.8,CC1CC(c2ccccc2)[NH+](Cn2nc(-c3ccccc3)n(-c3ccc4c(c3)OCCO4)c2=S)C1,[BOS]C[C@@H]1C[C@H](c2ccccc2)[NH+](Cn2nc(-c3ccccc3)n(-c3ccc4c(c3)OCCO4)c2=S)C1[EOS],42
10.7,N#CCc1ccnc(NC(=O)c2ccccc2C(=O)c2ccc(-c3ccccc3)cc2)c1,[BOS]N#CCc1ccnc(NC(=O)c2ccccc2C(=O)c2ccc(-c3ccccc3)cc2)c1[EOS],42
10.7,Fc1ccc(C[NH+]2CCCC2)c(-c2nc(Cc3ccccn3)nc3c4c(oc23)CCCC4)c1F,[BOS]Fc1ccc(C[NH+]2CCCC2)c(-c2nc(Cc3ccccn3)nc3c2oc2c3CCCC2)c1F[EOS],42
10.9,CC1(NC(=O)NCC2(c3ccc(F)cc3)CCOCC2)CCCc2ccccc21,[BOS]C[C@@]1(NC(=O)NCC2(c3ccc(F)cc3)CCOCC2)CCCc2ccccc21[EOS],42
11.6,O=C(c1ccccc1F)c1cc(C(F)(F)F)ccc1OCC(=O)c1cc2ccccc2c2ccccc12,[BOS]O=C(COc1ccc(C(F)(F)F)cc1C(=O)c1ccccc1F)c1cc2ccccc2c2ccccc12[EOS],42
12.2,Cc1cccc(C2(C(=O)Nc3ccnc(-c4ccccc4)c3)CCCCC2)c1C[NH+]1CCCCC1(C)C,[BOS]Cc1cccc(C2(C(=O)Nc3ccnc(-c4ccccc4)c3)CCCCC2)c1C[NH+]1CCCCC1(C)C[EOS],42
10.7,O=C1C(NC(=O)C2(c3cccc4ccccc34)CC2)Cc2ccccc2N1CC(F)(F)F,[BOS]O=C1[C@H](NC(=O)C2(c3cccc4ccccc34)CC2)Cc2ccccc2N1CC(F)(F)F[EOS],42
11.6,O=C(Cc1noc(-c2cc(-c3ccc(F)cc3)nc3ccccc23)n1)N1CCc2ccccc2C1,[BOS]O=C(Cc1noc(-c2cc(-c3ccc(F)cc3)nc3ccccc23)n1)N1CCc2ccccc2C1[EOS],42
11.7,CC(C)c1nc(C(=O)N2CCCC(c3nnc4ccccn34)C2)nn1-c1ccccc1-c1cc(F)cc(F)c1,[BOS]CC(C)c1nc(C(=O)N2CCC[C@@H](c3nnc4ccccn34)C2)nn1-c1ccccc1-c1cc(F)cc(F)c1[EOS],42
10.6,O=C(C1Cc2ccccc2O1)N1CCCCC1c1cc(NC(=O)C2(C(=O)Nc3ccccc3)CC2)n[nH]1,[BOS]O=C([C@@H]1Cc2ccccc2O1)N1CCCC[C@H]1c1cc(NC(=O)C2(C(=O)Nc3ccccc3)CC2)n[nH]1[EOS],42
11.2,O=C(NCC1OCC2CCN(C(=O)C3CCCC4CCCCC43)CC21)c1cc(=O)c2ccccc2o1,[BOS]O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@@H]3CCC[C@@H]4CCCC[C@H]43)C[C@@H]21)c1cc(=O)c2ccccc2o1[EOS],42
11.4,O=C(OC1CC=C(c2nc(-c3ccccc3)nc(-c3ccccc3)n2)CC1)c1ccc2ccccc2c1,[BOS]O=C(O[C@@H]1CC=C(c2nc(-c3ccccc3)nc(-c3ccccc3)n2)CC1)c1ccc2ccccc2c1[EOS],42
10.6,Cc1ccc(NC(=O)C(C)[NH2+]C(c2ccccc2)c2ccccc2)c(F)c1,[BOS]Cc1ccc(NC(=O)[C@H](C)[NH2+]C(c2ccccc2)c2ccccc2)c(F)c1[EOS],42
11.3,Cc1nccn1CC(=O)c1cccc(-c2noc(C3(c4ccccc4)CCC(=O)CC3)n2)c1,[BOS]Cc1nccn1CC(=O)c1cccc(-c2noc(C3(c4ccccc4)CCC(=O)CC3)n2)c1[EOS],42
10.9,Fc1cccc(-c2cc(CN(c3ncccc3C(F)(F)F)C3CCN(CC(F)(F)F)C3)ccn2)n1,[BOS]Fc1cccc(-c2cc(CN(c3ncccc3C(F)(F)F)[C@@H]3CCN(CC(F)(F)F)C3)ccn2)n1[EOS][EOS][EOS],42
12.3,Cc1ccc2nc(-c3noc(C(F)(F)c4ccc(F)cc4)n3)cc(-n3cnc(C(F)(F)F)n3)c2c1,[BOS]Cc1ccc2nc(-c3noc(C(F)(F)c4ccc(F)cc4)n3)cc(-n3cnc(C(F)(F)F)n3)c2c1[EOS],42
13.0,OC(=Nc1cccc(Oc2nc(Nc3ccc(Cl)cc3)nc(-c3c(O)c4ccccc4c4ccccc34)n2)c1)C1CCCCC1,[BOS]OC(=Nc1cccc(Oc2nc(-c3c(O)c4ccccc4c4ccccc34)nc(Nc3ccc(Cl)cc3)n2)c1)C1CCCCC1[EOS][EOS][EOS][EOS][EOS][EOS],42
10.6,O=C(NC(C1CCCCC1)C1CCC1)c1cccnc1Nc1ccc(Br)cc1,[BOS]O=C(N[C@@H](C1CCCCC1)[C@@H]1CCC1)c1cccnc1Nc1ccc(Br)cc1[EOS],42
12.7,O=C(Nc1cccc2cccnc12)c1c2c(nc3ccccc13)CCN(Cc1ccc(C(F)(F)F)cc1)CC2,[BOS]O=C(Nc1cccc2cccnc12)c1c2c(nc3ccccc13)CCN(Cc1ccc(C(F)(F)F)cc1)CC2[EOS],42
12.4,c1ccc(-c2nc(Nc3cnc4[nH]ncc4c3)oc2-c2ccc3c4c(cccc24)OO3)cc1,[BOS]c1ccc(-c2nc(Nc3cnc4[nH]ncc4c3)oc2-c2ccc3c4c(cccc24)OO3)cc1[EOS],42
10.9,C(=CC(=Cc1c[nH]c2ccccc12)c1ccccc1[S+](c1ccccc1)c1ccccc1)C1=CCCCC1,[BOS]C(=CC(=Cc1c[nH]c2ccccc12)c1ccccc1[S+](c1ccccc1)c1ccccc1)C1=CCCCC1[EOS][EOS][EOS][EOS],42
10.3,Cc1cnc(C)c(NC(=O)C(=O)N2CCCCC2c2nc3ccccc3n2C)c1,[BOS]Cc1cnc(C)c(NC(=O)C(=O)N2CCCC[C@@H]2c2nc3ccccc3n2C)c1[EOS],42
9.9,Cc1cc2[nH]c(C(=O)[NH+]=C(N)Cc3cccc(C(F)(F)F)c3)cc2c(C)n1,[BOS]Cc1cc2[nH]c(C(=O)[NH+]=C(N)Cc3cccc(C(F)(F)F)c3)cc2c(C)n1[EOS][EOS][EOS][EOS][EOS][EOS],42
10.8,[NH3+]C1(c2noc(-c3cc(-c4ccc(Cl)cc4)nc4ccccc34)n2)CCC(F)(F)CC1,[BOS][NH3+]C1(c2noc(-c3cc(-c4ccc(Cl)cc4)nc4ccccc34)n2)CCC(F)(F)CC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.5,O=C1CC=C(CCc2ccc(C(=O)Oc3cccc(-c4nc(-c5ccccc5)c(-c5ccccc5)o4)n3)cc2)O1,[BOS]O=C(Oc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)n1)c1ccc(CCC2=CCC(=O)O2)cc1[EOS],42
11.3,CC(C)c1cc(NC(=O)NC2c3ccccc3CCCC2C)n(-c2ncccn2)n1,[BOS]CC(C)c1cc(NC(=O)N[C@@H]2c3ccccc3CCC[C@@H]2C)n(-c2ncccn2)n1[EOS],42
11.5,O=C1CCN1c1cccc(NC(=O)C2(c3cccc(F)c3)CCC(F)(F)CC2)c1,[BOS]O=C1CCN1c1cccc(NC(=O)C2(c3cccc(F)c3)CCC(F)(F)CC2)c1[EOS],42
11.4,O=C(NC1CC[NH+](C2CCN(C(=O)Cc3ccc4ccccc4c3)CC2)CC1)c1cc(=O)c2ccccc2[nH]1,[BOS]O=C(NC1CC[NH+](C2CCN(C(=O)Cc3ccc4ccccc4c3)CC2)CC1)c1cc(=O)c2ccccc2[nH]1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.2,O=C(Nc1ccc(-c2nn[n-]n2)cc1)C(=O)N1CC2(CC=CC2)C1c1ccccc1,[BOS]O=C(Nc1ccc(-c2nn[n-]n2)cc1)C(=O)N1CC2(CC=CC2)[C@@H]1c1ccccc1[EOS],42
10.6,O=C(NC1CC2CC(C1)[NH+](C(c1ccc(F)cc1)c1ccc(F)cc1)C2)N1CCCC1,[BOS]O=C(N[C@@H]1C[C@H]2C[C@@H](C1)[NH+](C(c1ccc(F)cc1)c1ccc(F)cc1)C2)N1CCCC1[EOS],42
11.8,Cc1ccc(-c2cc(C(=O)NCCc3cn4cccc(C)c4[nH+]3)c3cnn(C(c4ccccc4)c4ccccc4)c3n2)o1,[BOS]Cc1ccc(-c2cc(C(=O)NCCc3cn4cccc(C)c4[nH+]3)c3cnn(C(c4ccccc4)c4ccccc4)c3n2)o1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.0,O=C(Nc1ccccc1)c1cncc(-c2cccc(C(=O)N3CC[NH+](Cc4ccccc4)CC3)c2)c1,[BOS]O=C(Nc1ccccc1)c1cncc(-c2cccc(C(=O)N3CC[NH+](Cc4ccccc4)CC3)c2)c1[EOS],42
11.0,Cc1ccc(C2CC2c2nnc(Cc3ccc(C(F)(F)F)cc3[N+](=O)[O-])o2)cc1C,[BOS]Cc1ccc([C@H]2C[C@H]2c2nnc(Cc3ccc(C(F)(F)F)cc3[N+](=O)[O-])o2)cc1C[EOS],42
11.1,O=C(NC1(c2ccc(NC(=O)C3C4CCCC3c3ccccc3N4)cc2)CCC1)c1cc2n(n1)CCCNC2=O,[BOS]O=C(NC1(c2ccc(NC(=O)[C@@H]3[C@@H]4CCC[C@@H]3c3ccccc3N4)cc2)CCC1)c1cc2n(n1)CCCNC2=O[EOS][EOS][EOS][EOS],42
12.4,FC(F)(F)c1cc(-c2cncc(N3CCc4cccc(C5=CCOCC5)c4C3)c2)cc(C(F)(F)F)c1,[BOS]FC(F)(F)c1cc(-c2cncc(N3CCc4cccc(C5=CCOCC5)c4C3)c2)cc(C(F)(F)F)c1[EOS],42
12.5,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1nn(-c2cccc(F)c2)c2ccccc12,[BOS]Cc1cc2c(o1)CC(C)(C)C[C@H]2NC(=O)c1nn(-c2cccc(F)c2)c2ccccc12[EOS],42
11.3,CC(C)(C(=O)OCc1nc2cc(C(F)(F)F)ccc2o1)N1C(=O)c2ccccc2C1=O,[BOS]CC(C)(C(=O)OCc1nc2cc(C(F)(F)F)ccc2o1)N1C(=O)c2ccccc2C1=O[EOS],42
11.4,O=C(c1nc(-c2cn(Cc3ccccc3)cn2)n2ccccc12)N1CC2[NH2+]Cc3ccccc3C2C1,[BOS]O=C(c1nc(-c2cn(Cc3ccccc3)cn2)n2ccccc12)N1C[C@H]2[NH2+]Cc3ccccc3[C@@H]2C1[EOS],42
11.6,O=C(Nc1cc(C2CCCCN2C(=O)Cn2cnc3ccccc32)[nH]n1)C1Cc2ccccc2C[NH2+]1,[BOS]O=C(Nc1cc([C@H]2CCCCN2C(=O)Cn2cnc3ccccc32)[nH]n1)[C@H]1Cc2ccccc2C[NH2+]1[EOS],42
11.7,Cc1cccc(NC(=O)c2cc(-c3ccccc3)nn2-c2ccc(F)cc2)c1C(=O)NCCc1ccccc1,[BOS]Cc1cccc(NC(=O)c2cc(-c3ccccc3)nn2-c2ccc(F)cc2)c1C(=O)NCCc1ccccc1[EOS],42
10.7,CC(=O)c1cc(NC(=O)NC2(c3noc(C(F)(F)F)n3)CCCC2)ccc1F,[BOS]CC(=O)c1cc(NC(=O)NC2(c3noc(C(F)(F)F)n3)CCCC2)ccc1F[EOS],42
10.9,Cc1cccc(CCC(=O)N2CCC(C3CCCCN3C(=O)Cc3ccc4c(c3)OCO4)CC2)c1C,[BOS]Cc1cccc(CCC(=O)N2CCC([C@@H]3CCCCN3C(=O)Cc3ccc4c(c3)OCO4)CC2)c1C[EOS],42
13.1,O=C(c1cc(-c2cccc3ccccc23)nc2ccccc12)N1C2C=C(c3ccccc3)CC1CC2,[BOS]O=C(c1cc(-c2cccc3ccccc23)nc2ccccc12)N1[C@@H]2CC[C@@H]1C=C(c1ccccc1)C2[EOS],42
14.2,O=C(Nc1ccc(C(F)F)cc1)N1Cc2ccccc2-n2cccc2C1c1ccc2c3ccccc3c3ccccc3c2c1,[BOS]O=C(Nc1ccc(C(F)F)cc1)N1Cc2ccccc2-n2cccc2[C@H]1c1ccc2c3ccccc3c3ccccc3c2c1[EOS],42
11.9,Cc1ccc(-c2cc(C(O)=NN=C3Cc4cc(C)ccc4NC3=O)c3ccccc3n2)c(C)c1,[BOS]Cc1ccc2c(c1)CC(=NN=C(O)c1cc(-c3ccc(C)cc3C)nc3ccccc13)C(=O)N2[EOS],42
12.0,CCn1ncc2c(-c3nc(-c4cccnc4Oc4ccc(C)cc4)no3)cc(-c3ccccc3)nc21,[BOS]CCn1ncc2c(-c3nc(-c4cccnc4Oc4ccc(C)cc4)no3)cc(-c3ccccc3)nc21[EOS],42
11.3,Cc1cc(C(=O)N2CC3CCCC32c2nc(-c3cccnc3)no2)ccc1N1CCOCC1=O,[BOS]Cc1cc(C(=O)N2C[C@H]3CCC[C@]32c2nc(-c3cccnc3)no2)ccc1N1CCOCC1=O[EOS],42
11.5,Cn1ncc2c(OC3CCCN(c4cccc(C(=O)Nc5c(F)cccc5Oc5cc(F)cc(F)c5)c4)C3=O)nccc21,[BOS]O=C(Nc1c(F)cccc1Oc1cc(F)cc(F)c1)c1cccc(N2CCC[C@H](Oc3nccc4c3cnn4C)C2=O)c1[EOS],42
