rv,smi,cur_sentence,seed
11.4,Cc1ccc(N2CCC(NC(=O)CCc3nc(-c4ccc(Cl)cc4)no3)C2=O)cc1C,[BOS]Cc1ccc(N2CC[C@H](NC(=O)CCc3nc(-c4ccc(Cl)cc4)no3)C2=O)cc1C[EOS],42
12.9,NC(=O)c1ccc(-c2cccc(C(=O)NCc3ccc(OC4CCN(c5ccccn5)CC4)c(F)c3)c2)cc1,[BOS]NC(=O)c1ccc(-c2cccc(C(=O)NCc3ccc(OC4CCN(c5ccccn5)CC4)c(F)c3)c2)cc1[EOS],42
12.7,O=C(NCC1CCCC(F)(F)C1)c1ccc2c(c1)CC(c1ccccc1)OC2=O,[BOS]O=C(NC[C@H]1CCCC(F)(F)C1)c1ccc2c(c1)C[C@H](c1ccccc1)OC2=O[EOS],42
12.6,Cn1c(=O)[nH]c2ncc(-c3ccc(Nc4ccc(NC(=O)c5ccccc5)cc4)cc3)cc2c1=O,[BOS]Cn1c(=O)[nH]c2ncc(-c3ccc(Nc4ccc(NC(=O)c5ccccc5)cc4)cc3)cc2c1=O[EOS],42
13.5,O=C(Cn1ncc2c(cnn2-c2ccc3ccccc3c2)c1=O)Nc1cccc(C(=O)c2ccc(Br)cc2)c1,[BOS]O=C(Cn1ncc2c(cnn2-c2ccc3ccccc3c2)c1=O)Nc1cccc(C(=O)c2ccc(Br)cc2)c1[EOS],42
12.0,Cc1ccc(NC(=O)c2cnnc(-c3ccccc3)c2)cc1C(=O)c1ccccc1,[BOS]Cc1ccc(NC(=O)c2cnnc(-c3ccccc3)c2)cc1C(=O)c1ccccc1[EOS],42
12.6,O=C(c1ccc2c(c1)oc1ccccc12)N1CC[NH2+]Cc2sc(-c3cc(F)ccc3F)cc21,[BOS]O=C(c1ccc2c(c1)oc1ccccc12)N1CC[NH2+]Cc2sc(-c3cc(F)ccc3F)cc21[EOS],42
10.3,Cc1cc(C(=O)OC2CCCN(c3ccc(OC(F)F)cc3)C2=O)nc2[nH]c(=O)[nH]c(=O)c12,[BOS]Cc1cc(C(=O)O[C@@H]2CCCN(c3ccc(OC(F)F)cc3)C2=O)nc2[nH]c(=O)[nH]c(=O)c12[EOS][EOS][EOS][EOS],42
12.0,Cc1ccn2ncc(-c3noc(-c4ccc(-c5noc(-c6ccc(F)cc6)n5)cc4)n3)c2c1,[BOS]Cc1ccn2ncc(-c3noc(-c4ccc(-c5noc(-c6ccc(F)cc6)n5)cc4)n3)c2c1[EOS],42
13.7,O=C(Nc1cccc(Cn2nc3ccccn3c2=O)c1)C(=O)Nc1cnn(-c2cnc3ccccc3n2)c1,[BOS]O=C(Nc1cnn(-c2cnc3ccccc3n2)c1)C(=O)Nc1cccc(Cn2nc3ccccn3c2=O)c1[EOS],42
12.3,O=C(NCc1ccccc1)Nc1cccc(-c2ccc3cc(NC(=O)C4CCC[NH2+]4)ccc3n2)c1,[BOS]O=C(NCc1ccccc1)Nc1cccc(-c2ccc3cc(NC(=O)[C@@H]4CCC[NH2+]4)ccc3n2)c1[EOS],42
14.0,c1ccc(-c2cccc(-c3nc(-c4ccc5ccccc5c4)cc(-c4ccc5occc5c4)n3)c2)cc1,[BOS]c1ccc(-c2cccc(-c3nc(-c4ccc5occc5c4)cc(-c4ccc5ccccc5c4)n3)c2)cc1[EOS],42
16.3,O=C1c2ccccc2C(=O)c2c1ccc1cc(-c3ccc(-c4ccc(-c5cc6ccccc6[nH]c5=O)cc4)s3)ccc21,[BOS]O=C1c2ccccc2C(=O)c2c1ccc1cc(-c3ccc(-c4ccc(-c5cc6ccccc6[nH]c5=O)cc4)s3)ccc21[EOS],42
11.4,Cc1ccccc1-c1nc(C(=O)Nc2ccc(N3CC[NH+](C)CC3)c3ccncc23)cs1,[BOS]Cc1ccccc1-c1nc(C(=O)Nc2ccc(N3CC[NH+](C)CC3)c3ccncc23)cs1[EOS],42
12.5,c1ccc2c(c1)OCC2Cc1nnc(-c2nc(-c3cnn(-c4cccc5ccccc45)c3)c3ccccc3n2)o1,[BOS]c1ccc2c(c1)OC[C@H]2Cc1nnc(-c2nc(-c3cnn(-c4cccc5ccccc45)c3)c3ccccc3n2)o1[EOS],42
11.6,NC(=O)Nc1cc(NC(=O)c2cc3c([nH]c2=O)CC(F)(F)CC3=O)ccc1F,[BOS]NC(=O)Nc1cc(NC(=O)c2cc3c([nH]c2=O)CC(F)(F)CC3=O)ccc1F[EOS],42
12.5,Cc1ccc(Cc2ccc(NC(=O)CNc3ccc(S(=N)(=O)N4CCc5c([N+](=O)[O-])ccc(F)c54)cc3)nn2)cc1Cl,[BOS]Cc1ccc(Cc2nnc(NC(=O)CNc3ccc(S(=N)(=O)N4CCc5c([N+](=O)[O-])ccc(F)c54)cc3)cc2)cc1Cl[EOS],42
12.0,CC1(c2cc(NC(=O)C(=O)Nc3cccc(NC(=O)c4ccccc4)c3)no2)CCCC1,[BOS]CC1(c2cc(NC(=O)C(=O)Nc3cccc(NC(=O)c4ccccc4)c3)no2)CCCC1[EOS],42
12.5,Cc1cnoc1C(=O)Nc1ccc(C2(NC(=O)Cc3ccc4ccccc4c3)CCC2)cc1,[BOS]Cc1cnoc1C(=O)Nc1ccc(C2(NC(=O)Cc3ccc4ccccc4c3)CCC2)cc1[EOS],42
11.9,Cc1cc2sc(NC(=O)c3cc(C)n(-c4ccc(OC(F)(F)F)cc4)n3)nc2cc1F,[BOS]Cc1cc2sc(NC(=O)c3cc(C)n(-c4ccc(OC(F)(F)F)cc4)n3)nc2cc1F[EOS],42
14.5,O=C(CSc1ccc2c3c(cccc13)C(=O)c1cc3ccccc3cc1-2)NC1CCCCCCCCCCCc2ccccc2C1,[BOS]O=C(CSc1ccc2c3c(cccc13)C(=O)c1cc3ccccc3cc1-2)NC1CCCCCCCCCCCc2ccccc2C1[EOS],42
12.4,COc1ccc(C(=O)Nc2cc(C3CCCCN3C(=O)c3cc(-c4cc(F)cc(F)c4)n[nH]3)[nH]n2)cc1F,[BOS]COc1ccc(C(=O)Nc2cc([C@@H]3CCCCN3C(=O)c3cc(-c4cc(F)cc(F)c4)n[nH]3)[nH]n2)cc1F[EOS],42
11.5,CN1CC(CNC(=O)NC2CCN(c3ccc(C(F)(F)F)cc3)C2=O)Cc2ccccc21,[BOS]CN1C[C@H](CNC(=O)N[C@@H]2CCN(c3ccc(C(F)(F)F)cc3)C2=O)Cc2ccccc21[EOS],42
13.1,Cc1ccc(C)c(NC(=O)c2ccc(C)c(NC(=O)c3ccc4c(c3)CCCN4C(=O)C3C=C(O)CC3)c2)c1,[BOS]Cc1ccc(C)c(NC(=O)c2ccc(C)c(NC(=O)c3ccc4c(c3)CCCN4C(=O)C3CCC(O)=C3)c2)c1[EOS],42
11.9,Cc1cc(-c2noc(-c3ccnc(-c4ccc(F)cc4F)c3)n2)c(F)cc1F,[BOS]Cc1cc(-c2noc(-c3ccnc(-c4ccc(F)cc4F)c3)n2)c(F)cc1F[EOS],42
12.2,Cc1c(-c2nc(Cc3nc4cc(Br)ccc4c(=O)[nH]3)no2)oc2ccc(F)cc12,[BOS]Cc1c(-c2nc(Cc3nc4cc(Br)ccc4c(=O)[nH]3)no2)oc2ccc(F)cc12[EOS],42
11.5,CNC(=O)Nc1cccc(NC(=O)c2cc(-c3ccccc3)nc3onc(C)c23)c1,[BOS]CNC(=O)Nc1cccc(NC(=O)c2cc(-c3ccccc3)nc3onc(C)c23)c1[EOS],42
14.3,Cc1ncc(-c2ccccc2)cc1Nc1cnc(C=Nc2ccc3ccc(-c4cccc5ccccc45)cc3n2)[nH]c1=O,[BOS]Cc1ncc(-c2ccccc2)cc1Nc1cnc(C=Nc2ccc3ccc(-c4cccc5ccccc45)cc3n2)[nH]c1=O[EOS],42
11.8,NC(=[NH+]C1CCc2cc(F)ccc2C1)c1cnc2ccc(Cl)cc2c1,[BOS]NC(=[NH+][C@H]1CCc2cc(F)ccc2C1)c1cnc2ccc(Cl)cc2c1[EOS],42
12.5,O=C(c1ccc(CNc2ncnc3cc(-c4ccc(Cl)cc4)sc23)c(F)c1)N1CCC(F)(F)CC1,[BOS]O=C(c1ccc(CNc2ncnc3cc(-c4ccc(Cl)cc4)sc23)c(F)c1)N1CCC(F)(F)CC1[EOS],42
12.1,O=C(NC1CC2CCC1N2C(=O)C1OCC2CCCC21)c1cc2cc(Cl)ccc2[nH]1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H]1N2C(=O)[C@@H]1OC[C@@H]2CCC[C@@H]21)c1cc2cc(Cl)ccc2[nH]1[EOS],42
11.1,CC(OC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12)C(=O)Nc1cc(Cl)ccc1F,[BOS]C[C@@H](OC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12)C(=O)Nc1cc(Cl)ccc1F[EOS],42
12.1,FC(F)(F)c1cncc(-c2noc(-c3ccc4nc(Br)c5ccccc5c4c3)n2)c1,[BOS]FC(F)(F)c1cncc(-c2noc(-c3ccc4nc(Br)c5ccccc5c4c3)n2)c1[EOS],42
11.7,Brc1cnn2c1CCC(c1nc(-c3ccc(Oc4ccc5[nH]ncc5c4)cc3)no1)C2,[BOS]Brc1cnn2c1CC[C@H](c1nc(-c3ccc(Oc4ccc5[nH]ncc5c4)cc3)no1)C2[EOS],42
11.4,Fc1ccc(-n2ccc(C[NH+]3CC(c4nc(-c5ccccc5)no4)C3)n2)cc1F,[BOS]Fc1ccc(-n2ccc(C[NH+]3CC(c4nc(-c5ccccc5)no4)C3)n2)cc1F[EOS],42
10.5,CCC(C)Oc1cc(C(=O)Nc2cccc(NC(=O)C[NH+]3CCCCCC3)c2)ccn1,[BOS]CC[C@H](C)Oc1cc(C(=O)Nc2cccc(NC(=O)C[NH+]3CCCCCC3)c2)ccn1[EOS],42
13.7,Clc1cc(-c2noc(-c3cc(Oc4ccc5ccccc5c4)ccn3)n2)cc2c1oc1ccccc12,[BOS]Clc1cc(-c2noc(-c3cc(Oc4ccc5ccccc5c4)ccn3)n2)cc2c1oc1ccccc12[EOS],42
12.6,Cc1ccc(-c2noc(CCC(=O)N3CCN(c4cc(C)c5c(n4)CCCC5)CC3)n2)cc1F,[BOS]Cc1cc(N2CCN(C(=O)CCc3nc(-c4ccc(C)c(F)c4)no3)CC2)nc2c1CCCC2[EOS],42
12.5,CC(OC(=O)c1noc(-c2cccc(F)c2)n1)C(=O)c1ccc2c(c1)CCN2C(=O)c1ccccc1F,[BOS]C[C@H](OC(=O)c1noc(-c2cccc(F)c2)n1)C(=O)c1ccc2c(c1)CCN2C(=O)c1ccccc1F[EOS],42
12.6,Cc1ccc(NC(=O)C(=O)NC(C)c2ccc(-c3ccccc3)cc2)cc1[NH+]=C([O-])c1cc2n(n1)CCCC2,[BOS]Cc1ccc(NC(=O)C(=O)N[C@H](C)c2ccc(-c3ccccc3)cc2)cc1[NH+]=C([O-])c1cc2n(n1)CCCC2[EOS],42
12.3,Cc1ccnc2ccc(C(=O)Nc3ccc(CC(=O)Nc4ccccc4F)cc3)cc12,[BOS]Cc1ccnc2ccc(C(=O)Nc3ccc(CC(=O)Nc4ccccc4F)cc3)cc12[EOS],42
12.1,CC(C)c1ccc(-n2cc(O)c(C(=O)Nc3nc(-c4cccc([N+](=O)[O-])c4)n[nH]3)n2)cc1,[BOS]CC(C)c1ccc(-n2cc(O)c(C(=O)Nc3nc(-c4cccc([N+](=O)[O-])c4)n[nH]3)n2)cc1[EOS],42
13.2,Cc1ccc(OCc2ccc(C(=O)Nc3cccc(-n4ncc5c(=O)n6c(nc54)CCCCC6)c3)o2)c(C)c1,[BOS]Cc1ccc(OCc2ccc(C(=O)Nc3cccc(-n4ncc5c(=O)n6c(nc54)CCCCC6)c3)o2)c(C)c1[EOS],42
11.6,O=C1CC(Cc2ccc(NC(=O)N3CC=C(c4ccccc4)C3)cc2)C(=O)N1,[BOS]O=C1C[C@@H](Cc2ccc(NC(=O)N3CC=C(c4ccccc4)C3)cc2)C(=O)N1[EOS],42
12.3,O=C(Cc1ccc2nccnc2c1)Nc1ccc(NS(=O)(=O)c2ccc3oc4ccccc4c3c2)cc1Cl,[BOS]O=C(Cc1ccc2nccnc2c1)Nc1ccc(NS(=O)(=O)c2ccc3oc4ccccc4c3c2)cc1Cl[EOS],42
12.3,O=C(Nc1cccc(Cn2nc3ccccn3c2=O)c1)Nc1cccc(NC(=O)c2ccccc2)c1,[BOS]O=C(Nc1cccc(NC(=O)c2ccccc2)c1)Nc1cccc(Cn2nc3ccccn3c2=O)c1[EOS],42
12.7,Nc1nc(C2CCCC2)ncc1-c1noc(-c2cccc(Oc3ccc4c(c3)CCC4)c2)n1,[BOS]Nc1nc(C2CCCC2)ncc1-c1noc(-c2cccc(Oc3ccc4c(c3)CCC4)c2)n1[EOS],42
13.0,CC=CC1CCC(COc2cc(F)c(C(F)(F)Oc3ccc4c(F)c(C)ccc4c3)c(F)c2F)OC1,[BOS]CC=CC1CCC(COc2cc(F)c(C(F)(F)Oc3ccc4c(F)c(C)ccc4c3)c(F)c2F)OC1[EOS],42
12.3,Oc1oc(-c2nc(C3Cc4ccccc4C3)no2)c2ccc(C(F)(F)F)cc12,[BOS]Oc1oc(-c2nc(C3Cc4ccccc4C3)no2)c2ccc(C(F)(F)F)cc12[EOS],42
13.0,O=C1CCc2c(cccc2-c2nc(-c3ccc4c(c3)Oc3ccccc3C4)no2)N1,[BOS]O=C1CCc2c(cccc2-c2nc(-c3ccc4c(c3)Oc3ccccc3C4)no2)N1[EOS],42
12.1,Cc1cc(-c2csc(NC(=O)CCCc3nc(-c4ccc(F)cc4)no3)n2)c(C)n1-c1ccc(Cl)c(Cl)c1,[BOS]Cc1cc(-c2csc(NC(=O)CCCc3nc(-c4ccc(F)cc4)no3)n2)c(C)n1-c1ccc(Cl)c(Cl)c1[EOS],42
13.9,CC(=O)c1ccc(-c2cccc(-c3ccc(C(=O)NC(=[NH2+])c4ccc5cc(O)ccc5c4)c(O)c3)c2)cc1O,[BOS]CC(=O)c1ccc(-c2cccc(-c3ccc(C(=O)NC(=[NH2+])c4ccc5cc(O)ccc5c4)c(O)c3)c2)cc1O[EOS],42
12.0,O=C1CC(c2cn(CCc3ccnc4ccccc34)nn2)CC(=O)N1c1ccc(Cl)c(F)c1,[BOS]O=C1C[C@@H](c2cn(CCc3ccnc4ccccc34)nn2)CC(=O)N1c1ccc(Cl)c(F)c1[EOS],42
12.4,Clc1cccc2c1CCC2Nc1cc(-c2nc(-c3cnnc4[nH]ccc34)no2)cc2ncccc12,[BOS]Clc1cccc2c1CC[C@H]2Nc1cc(-c2nc(-c3cnnc4[nH]ccc34)no2)cc2ncccc12[EOS],42
13.5,O=C(Cn1c(O)cc2ccccc21)Nc1ccc(NC(=O)Nc2ccc3c(c2)Oc2ccccc2CC3=O)cc1,[BOS]O=C(Cn1c(O)cc2ccccc21)Nc1ccc(NC(=O)Nc2ccc3c(c2)Oc2ccccc2CC3=O)cc1[EOS],42
13.3,Cn1c(O)cc2cc(N=c3[nH]cnc4ccc(-n5nnc6ccccc65)cc34)cc(Cl)c21,[BOS]Cn1c(O)cc2cc(/N=c3\[nH]cnc4ccc(-n5nnc6ccccc65)cc34)cc(Cl)c21[EOS],42
12.1,O=C(Nc1ccc(C2(NC(=O)C3CC34C(=O)Nc3ccccc34)CCC2)cc1)C1Cc2ccccc2C1,[BOS]O=C(NC1(c2ccc(NC(=O)C3Cc4ccccc4C3)cc2)CCC1)[C@@H]1C[C@]12C(=O)Nc1ccccc12[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
12.8,Cc1ccc(NC(=O)c2ccc(-n3[nH]c(-c4ccc(Cl)cc4)cc3=O)cc2)c(C(F)(F)F)c1,[BOS]Cc1ccc(NC(=O)c2ccc(-n3[nH]c(-c4ccc(Cl)cc4)cc3=O)cc2)c(C(F)(F)F)c1[EOS],42
12.4,N=C1N=C(c2ccccc2)c2ccccc2CC2CCC1Cc1c(Br)cc(CNc3ccc4nc(-c5ccccc5)[nH]c4c3)cc12,[BOS]Brc1cc(CNc2ccc3nc(-c4ccccc4)[nH]c3c2)cc2c1CC1CCC2Cc2ccccc2C(c2ccccc2)=NC1=N[EOS],42
12.4,O=C(COc1ccc(-c2nnc(-c3ccccc3F)o2)cc1)N1CCN(c2nc3ccccc3s2)CC1,[BOS]O=C(COc1ccc(-c2nnc(-c3ccccc3F)o2)cc1)N1CCN(c2nc3ccccc3s2)CC1[EOS],42
12.8,O=C(Nc1ccc2nc(-c3ccccc3Cl)nn2c1)c1ccc2oc3ccccc3c(=O)c2c1,[BOS]O=C(Nc1ccc2nc(-c3ccccc3Cl)nn2c1)c1ccc2oc3ccccc3c(=O)c2c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
13.2,O=c1n(CCc2nc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)no2)nc2ccc(-c3ccc(F)cc3F)cn12,[BOS]O=c1n(CCc2nc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)no2)nc2ccc(-c3ccc(F)cc3F)cn12[EOS],42
12.0,O=c1oc2cc(F)c(F)cc2n1CC=Cc1ccc(C(F)(F)F)c(-c2ccc(Oc3ncccn3)nc2)c1F,[BOS]O=c1oc2cc(F)c(F)cc2n1CC=Cc1ccc(C(F)(F)F)c(-c2ccc(Oc3ncccn3)nc2)c1F[EOS],42
13.0,O=C(Cc1cccc(OCc2cc3ccccn3c2)c1)NCCNc1ccc(-c2ncc3ccccc3n2)c2nccnc12,[BOS]O=C(Cc1cccc(OCc2cn3ccccc3c2)c1)NCCNc1ccc(-c2ncc3ccccc3n2)c2nccnc12[EOS],42
14.2,O=c1[nH]nc(-c2nc(-c3cccc(-c4nc(-c5ccc(Br)cc5)no4)c3)no2)c2ccc(C(F)(F)F)cc12,[BOS]O=c1[nH]nc(-c2nc(-c3cccc(-c4nc(-c5ccc(Br)cc5)no4)c3)no2)c2ccc(C(F)(F)F)cc12[EOS],42
11.7,O=C1CCCc2[nH]c(=O)c(C(=O)Nc3nc(C4CCCC(C(F)(F)F)C4)cs3)cc21,[BOS]O=C(Nc1nc([C@H]2CCC[C@@H](C(F)(F)F)C2)cs1)c1cc2c([nH]c1=O)CCCC2=O[EOS],42
12.8,Cc1ccc(-n2cc(NC(=O)c3ccc(S(=O)(=O)Nc4ccc(C)c(C)c4)cc3)cn2)c(C)c1,[BOS]Cc1ccc(-n2cc(NC(=O)c3ccc(S(=O)(=O)Nc4ccc(C)c(C)c4)cc3)cn2)c(C)c1[EOS],42
12.4,O=C(NC1CCC(CNC(=O)C2COc3cc(F)ccc3C2)C1)C1=CCCCCCCCCC1,[BOS]O=C(N[C@@H]1CC[C@H](CNC(=O)[C@H]2COc3cc(F)ccc3C2)C1)C1=CCCCCCCCCC1[EOS],42
13.5,Cc1ccc(-c2cc(C(=O)Nc3cccc(-c4ccc5c(c4)CN(C)C5=O)c3)n[nH]2)c2c1OCC2,[BOS]Cc1ccc(-c2cc(C(=O)Nc3cccc(-c4ccc5c(c4)CN(C)C5=O)c3)n[nH]2)c2c1OCC2[EOS],42
11.8,Cn1ccc(N2CCCC(NC(=O)NCc3ccc(-c4ccc5c(c4)CCCO5)cc3)C2=O)n1,[BOS]Cn1ccc(N2CCC[C@H](NC(=O)NCc3ccc(-c4ccc5c(c4)CCCO5)cc3)C2=O)n1[EOS],42
11.8,COc1ccc(-n2cc(-c3nc4cc(C(=O)c5ccc(C)c(O)c5)ccc4[nH]3)ccc2=O)cc1,[BOS]COc1ccc(-n2cc(-c3nc4cc(C(=O)c5ccc(C)c(O)c5)ccc4[nH]3)ccc2=O)cc1[EOS][EOS][EOS],42
12.4,NC(=O)NCc1ccc(-c2nc(-c3ccc(Oc4cccc(C(F)(F)F)c4)cc3F)n[nH]2)cc1F,[BOS]NC(=O)NCc1ccc(-c2nc(-c3ccc(Oc4cccc(C(F)(F)F)c4)cc3F)n[nH]2)cc1F[EOS],42
12.3,Fc1cc2c(N3CCC4C3CCN4c3ncccn3)nncc2cc1OCCc1cc(Cl)c(Nc2scnc2CN2CCOCC2)nc1F,[BOS]Fc1cc2c(N3CC[C@@H]4[C@@H]3CCN4c3ncccn3)nncc2cc1OCCc1cc(Cl)c(Nc2scnc2CN2CCOCC2)nc1F[EOS],42
13.2,O=C(C=Cc1ccc2cnn(Cc3cccc(C(F)(F)F)c3)c2c1)c1cc(-c2ccc(F)c(F)c2)ccc1F,[BOS]O=C(C=Cc1ccc2cnn(Cc3cccc(C(F)(F)F)c3)c2c1)c1cc(-c2ccc(F)c(F)c2)ccc1F[EOS],42
12.1,Cc1nc2c3cccnc3nn2c(C)c1CCc1nc(-c2cccc(OCc3ccccc3)c2)no1,[BOS]Cc1nc2c3cccnc3nn2c(C)c1CCc1nc(-c2cccc(OCc3ccccc3)c2)no1[EOS],42
12.3,O=C(Nc1cnc(-c2cccc(O)c2)nc1)c1cc(-c2cccc3ccccc23)nc2ccccc12,[BOS]O=C(Nc1cnc(-c2cccc(O)c2)nc1)c1cc(-c2cccc3ccccc23)nc2ccccc12[EOS],42
12.5,O=C(NCc1ccc(-c2ccc3c(c2)CCO3)cc1)c1n[nH]c2ccc(-c3nc[nH]n3)cc12,[BOS]O=C(NCc1ccc(-c2ccc3c(c2)CCO3)cc1)c1n[nH]c2ccc(-c3nc[nH]n3)cc12[EOS],42
12.8,O=C(NCc1cccc(NC(=O)c2cccc(F)c2)c1)NCc1ccc(-c2ccc(Cl)cc2)cc1F,[BOS]O=C(NCc1cccc(NC(=O)c2cccc(F)c2)c1)NCc1ccc(-c2ccc(Cl)cc2)cc1F[EOS],42
11.2,CCC(=O)c1cc(C(=O)Nc2ccc(S(=O)(=O)N=C3CCCN3C3CCCCC3)cc2)ccc1F,[BOS]CCC(=O)c1cc(C(=O)Nc2ccc(S(=O)(=O)/N=C3/CCCN3C3CCCCC3)cc2)ccc1F[EOS],42
12.2,Cn1cc(-c2nc(-c3ccc(C4CCCC4)cc3)no2)c(=O)c2cc3c(cc21)OCCO3,[BOS]Cn1cc(-c2nc(-c3ccc(C4CCCC4)cc3)no2)c(=O)c2cc3c(cc21)OCCO3[EOS],42
12.9,O=C(Nc1cccnc1)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(F)c(Cl)c2)C3=O)c1,[BOS]O=C(Nc1cccnc1)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(F)c(Cl)c2)C3=O)c1[EOS],42
12.6,O=C(Nc1ccc(C2(NC(=O)C3CCc4ccccc4O3)CCC2)cc1)C1=NOC(c2ccccc2)C1,[BOS]O=C(Nc1ccc(C2(NC(=O)[C@@H]3CCc4ccccc4O3)CCC2)cc1)C1=NO[C@@H](c2ccccc2)C1[EOS],42
11.5,CC(NC(=O)NC(C)c1nc(-c2cccc(F)c2)no1)c1ccc2[nH]c(=O)[nH]c2c1,[BOS]C[C@H](NC(=O)N[C@H](C)c1ccc2[nH]c(=O)[nH]c2c1)c1nc(-c2cccc(F)c2)no1[EOS],42
11.9,O=C(c1cccc(Cc2ccccc2)c1)N1CCCC2(CCN(C(=O)C3Cc4ccccc4N3)CC2)C1,[BOS]O=C(c1cccc(Cc2ccccc2)c1)N1CCCC2(CCN(C(=O)[C@@H]3Cc4ccccc4N3)CC2)C1[EOS],42
12.7,CC1Oc2ccc(-c3nc(-c4cc(=O)n(-c5ccc6nc[nH]c6c5)[nH]4)co3)cc2N(C)C1=O,[BOS]C[C@@H]1Oc2ccc(-c3nc(-c4cc(=O)n(-c5ccc6nc[nH]c6c5)[nH]4)co3)cc2N(C)C1=O[EOS],42
11.5,Cc1c[nH]c2ccc(-c3nc(-c4cc(F)c(F)cc4C(F)(F)F)no3)cc2c1=O,[BOS]Cc1c[nH]c2ccc(-c3nc(-c4cc(F)c(F)cc4C(F)(F)F)no3)cc2c1=O[EOS],42
11.5,COc1nccc2c(NC(=O)N3CCCC(c4n[nH]c(C5CCCCC5)n4)C3)cccc12,[BOS]COc1nccc2c(NC(=O)N3CCC[C@H](c4n[nH]c(C5CCCCC5)n4)C3)cccc12[EOS],42
11.5,O=C(CNC(=O)NCc1nnc2ccc(C(F)(F)F)cn12)NC1CCOc2ccccc21,[BOS]O=C(CNC(=O)NCc1nnc2ccc(C(F)(F)F)cn12)N[C@@H]1CCOc2ccccc21[EOS],42
11.4,CC(=O)c1cc(-c2nc(-c3nncc4ccccc34)no2)nn1-c1ccccc1,[BOS]CC(=O)c1cc(-c2nc(-c3nncc4ccccc34)no2)nn1-c1ccccc1[EOS],42
12.2,Cc1nc(-c2ccc(C(C)NC(=O)c3coc4cc(C)c(C)cc34)cc2)cs1,[BOS]Cc1nc(-c2ccc([C@H](C)NC(=O)c3coc4cc(C)c(C)cc34)cc2)cs1[EOS],42
11.2,O=C(Cc1c[nH]c2cccc(F)c12)Nc1cccc(OCc2cn3ccccc3[nH+]2)c1,[BOS]O=C(Cc1c[nH]c2cccc(F)c12)Nc1cccc(OCc2cn3ccccc3[nH+]2)c1[EOS],42
12.8,O=C(NCCc1nnc2n1CCCCC2)Nc1ccc2c(c1)CCCN2C(=O)c1cccc(C(F)(F)F)c1,[BOS]O=C(NCCc1nnc2n1CCCCC2)Nc1ccc2c(c1)CCCN2C(=O)c1cccc(C(F)(F)F)c1[EOS],42
12.1,CCn1c(NC(=O)c2cccc(Nc3ncnc4sc(C)cc34)c2)nc2ccc(F)cc21,[BOS]CCn1c(NC(=O)c2cccc(Nc3ncnc4sc(C)cc34)c2)nc2ccc(F)cc21[EOS],42
11.7,O=C(C=CC(=O)Nc1cc(C2CCCCN2C(=O)c2cccn3cncc23)[nH]n1)NCc1ccccc1,[BOS]O=C(C=CC(=O)Nc1cc([C@H]2CCCCN2C(=O)c2cccn3cncc23)[nH]n1)NCc1ccccc1[EOS],42
12.6,c1cnc2ccc(Cc3noc(-c4cnn(-c5ccc(N6CCCCC6)nn5)c4)n3)cc2c1,[BOS]c1cnc2ccc(Cc3noc(-c4cnn(-c5ccc(N6CCCCC6)nn5)c4)n3)cc2c1[EOS],42
12.7,CC(=O)Nc1ccc2c(c1)C[NH+](C(c1ccccc1)c1nnc(-c3ccc4ccccc4c3)o1)CC2,[BOS]CC(=O)Nc1ccc2c(c1)C[NH+]([C@@H](c1ccccc1)c1nnc(-c3ccc4ccccc4c3)o1)CC2[EOS],42
13.3,CCCCCc1ccc2sc(-c3ccc4ccc(-c5ccc(F)cc5F)cc4c3F)c(F)c2c1F,[BOS]CCCCCc1ccc2sc(-c3ccc4ccc(-c5ccc(F)cc5F)cc4c3F)c(F)c2c1F[EOS],42
12.8,c1ccc(-c2nn(-c3ccc(-c4nnc(CCC5CCCCC5)o4)cn3)c3c2CCCC3)cc1,[BOS]c1ccc(-c2nn(-c3ccc(-c4nnc(CCC5CCCCC5)o4)cn3)c3c2CCCC3)cc1[EOS],42
13.6,O=C(c1ccc(-n2[nH]c(Cc3ccccc3)cc2=O)cc1)N1Cc2ccccc2C(c2ccccc2)C1,[BOS]O=C(c1ccc(-n2[nH]c(Cc3ccccc3)cc2=O)cc1)N1Cc2ccccc2C(c2ccccc2)C1[EOS],42
14.6,Cc1ccc(-c2cc3ccccc3oc2=O)cc1-c1cnc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)o1,[BOS]Cc1ccc(-c2cc3ccccc3oc2=O)cc1-c1cnc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)o1[EOS],42
12.3,NC(=O)C1CCC[NH+]1Cc1cccc(-c2noc(-c3ccc(=O)n(-c4ccc(F)cc4)n3)n2)c1,[BOS]NC(=O)[C@@H]1CCC[NH+]1Cc1cccc(-c2noc(-c3ccc(=O)n(-c4ccc(F)cc4)n3)n2)c1[EOS],42
